scenario,year,variable,commodity,sector,subsector,value
BAU,2043,investment,,FoodPr,,18.007938
BAU,2043,government consumption,FoodPr,,,12.097667
BAU,2043,household consumption,FoodPr,RuralHH,,48.44576
BAU,2043,household consumption,FoodPr,UrbanHH,,61.535507
BAU,2043,output,,Textile,,36921.688
BAU,2043,production cost,,Textile,,0.9997549
BAU,2043,capital demand,,Textile,,987.72943
BAU,2043,labor demand,,Textile,,4359.727
BAU,2043,CO2,,Textile,,160.47006
BAU,2043,energy demand,Coal,Textile,,976.6615
BAU,2043,energy demand,RefPet,Textile,,450.10736
BAU,2043,energy demand,ElecDist,Textile,,1171.7454
BAU,2043,energy demand,GasDist,Textile,,236.49269
BAU,2043,domestic demand,,Textile,,36867.94
BAU,2043,commodity price,,Textile,,0.9997597
BAU,2043,investment,,Textile,,478.88306
BAU,2043,government consumption,Textile,,,975.9793
BAU,2043,household consumption,Textile,RuralHH,,3767.7012
BAU,2043,household consumption,Textile,UrbanHH,,4770.57
BAU,2043,output,,Apparel,,31298.035
BAU,2043,production cost,,Apparel,,1.0091552
BAU,2043,capital demand,,Apparel,,39.609116
BAU,2043,labor demand,,Apparel,,896.27045
BAU,2043,CO2,,Apparel,,54.328316
BAU,2043,energy demand,Coal,Apparel,,453.4688
BAU,2043,energy demand,RefPet,Apparel,,885.4479
BAU,2043,energy demand,ElecDist,Apparel,,393.1014
BAU,2043,energy demand,GasDist,Apparel,,342.06747
BAU,2043,domestic demand,,Apparel,,31221.7
BAU,2043,commodity price,,Apparel,,1.0091687
BAU,2043,investment,,Apparel,,116.9892
BAU,2043,government consumption,Apparel,,,22.369968
BAU,2043,household consumption,Apparel,RuralHH,,11.197718
BAU,2043,household consumption,Apparel,UrbanHH,,7686.4604
BAU,2043,output,,WoodPr,,29504.355
BAU,2043,production cost,,WoodPr,,0.9971242
BAU,2043,capital demand,,WoodPr,,185.67946
BAU,2043,labor demand,,WoodPr,,1931.5198
BAU,2043,CO2,,WoodPr,,167.37862
BAU,2043,energy demand,Coal,WoodPr,,86.90889
BAU,2043,energy demand,RefPet,WoodPr,,134.27824
BAU,2043,energy demand,ElecDist,WoodPr,,397.27536
BAU,2043,energy demand,GasDist,WoodPr,,590.30426
BAU,2043,domestic demand,,WoodPr,,29431.254
BAU,2043,commodity price,,WoodPr,,0.9971715
BAU,2043,investment,,WoodPr,,14.025337
BAU,2043,government consumption,WoodPr,,,12.577281
BAU,2043,household consumption,WoodPr,RuralHH,,152.35835
BAU,2043,household consumption,WoodPr,UrbanHH,,197.34691
BAU,2043,output,,PaperPr,,33245.09
BAU,2043,production cost,,PaperPr,,0.9388681
BAU,2043,capital demand,,PaperPr,,49.44509
BAU,2043,labor demand,,PaperPr,,3974.1877
BAU,2043,CO2,,PaperPr,,37.596653
BAU,2043,energy demand,Coal,PaperPr,,292.20383
BAU,2043,energy demand,RefPet,PaperPr,,174.75948
BAU,2043,energy demand,ElecDist,PaperPr,,1113.9817
BAU,2043,energy demand,GasDist,PaperPr,,319.04388
BAU,2043,domestic demand,,PaperPr,,33132.47
BAU,2043,commodity price,,PaperPr,,0.9385729
BAU,2043,investment,,PaperPr,,78.18056
BAU,2043,government consumption,PaperPr,,,106.90022
BAU,2043,household consumption,PaperPr,RuralHH,,10.702192
BAU,2043,household consumption,PaperPr,UrbanHH,,6013.5547
BAU,2043,output,,RefPet,,25993.338
BAU,2043,production cost,,RefPet,,1.0267698
BAU,2043,capital demand,,RefPet,,303.46317
BAU,2043,labor demand,,RefPet,,344.35126
BAU,2043,CO2,,RefPet,,87.041405
BAU,2043,energy demand,Coal,RefPet,,218.9917
BAU,2043,energy demand,RefPet,RefPet,,587.21545
BAU,2043,energy demand,ElecDist,RefPet,,1576.9783
BAU,2043,energy demand,GasDist,RefPet,,553.4474
BAU,2043,domestic demand,,RefPet,,25942.025
BAU,2043,commodity price,,RefPet,,1.0267991
BAU,2043,investment,,RefPet,,67.05473
BAU,2043,government consumption,RefPet,,,7.328624
BAU,2043,household consumption,RefPet,RuralHH,,253.12537
BAU,2043,household consumption,RefPet,UrbanHH,,327.4943
BAU,2043,output,,Chemical,,25159.744
BAU,2043,production cost,,Chemical,,0.9856872
BAU,2043,capital demand,,Chemical,,417.3496
BAU,2043,labor demand,,Chemical,,2326.498
BAU,2043,CO2,,Chemical,,40.019012
BAU,2043,energy demand,Coal,Chemical,,320.19815
BAU,2043,energy demand,RefPet,Chemical,,21.382227
BAU,2043,energy demand,ElecDist,Chemical,,747.2024
BAU,2043,energy demand,GasDist,Chemical,,92.846375
BAU,2043,domestic demand,,Chemical,,25139.094
BAU,2043,commodity price,,Chemical,,0.98590547
BAU,2043,investment,,Chemical,,9.1734295
BAU,2043,government consumption,Chemical,,,0.0
BAU,2043,household consumption,Chemical,RuralHH,,424.09167
BAU,2043,household consumption,Chemical,UrbanHH,,547.26044
BAU,2043,output,,NMetPr,,26344.527
BAU,2043,production cost,,NMetPr,,1.2045282
BAU,2043,capital demand,,NMetPr,,3644.4453
BAU,2043,labor demand,,NMetPr,,1158.5319
BAU,2043,CO2,,NMetPr,,512.8159
BAU,2043,energy demand,Coal,NMetPr,,1192.0706
BAU,2043,energy demand,RefPet,NMetPr,,135.32335
BAU,2043,energy demand,ElecDist,NMetPr,,12.167518
BAU,2043,energy demand,GasDist,NMetPr,,1068.2013
BAU,2043,domestic demand,,NMetPr,,26341.676
BAU,2043,commodity price,,NMetPr,,1.2038041
BAU,2043,investment,,NMetPr,,4.952572
BAU,2043,government consumption,NMetPr,,,839.72266
BAU,2043,household consumption,NMetPr,RuralHH,,237.80984
BAU,2043,household consumption,NMetPr,UrbanHH,,307.18436
BAU,2043,output,,Metals,,24389.367
BAU,2043,production cost,,Metals,,1.0298241
BAU,2043,capital demand,,Metals,,66.69476
BAU,2043,labor demand,,Metals,,147.17337
BAU,2043,CO2,,Metals,,277.74423
BAU,2043,energy demand,Coal,Metals,,84.793785
BAU,2043,energy demand,RefPet,Metals,,126.27479
BAU,2043,energy demand,ElecDist,Metals,,820.17725
BAU,2043,energy demand,GasDist,Metals,,518.7091
BAU,2043,domestic demand,,Metals,,24388.129
BAU,2043,commodity price,,Metals,,1.0298299
BAU,2043,investment,,Metals,,3.0822718
BAU,2043,government consumption,Metals,,,2.4356852
BAU,2043,household consumption,Metals,RuralHH,,1198.5022
BAU,2043,household consumption,Metals,UrbanHH,,2870.5283
BAU,2043,output,,MetalPr,,28407.809
BAU,2043,production cost,,MetalPr,,1.0617762
BAU,2043,capital demand,,MetalPr,,951.02484
BAU,2043,labor demand,,MetalPr,,679.53375
BAU,2043,CO2,,MetalPr,,199.79794
BAU,2043,energy demand,Coal,MetalPr,,1008.2484
BAU,2043,energy demand,RefPet,MetalPr,,130.66524
BAU,2043,energy demand,ElecDist,MetalPr,,1089.5891
BAU,2043,energy demand,GasDist,MetalPr,,1047.6991
BAU,2043,domestic demand,,MetalPr,,28400.637
BAU,2043,commodity price,,MetalPr,,1.0617617
BAU,2043,investment,,MetalPr,,0.0
BAU,2043,government consumption,MetalPr,,,0.0
BAU,2043,household consumption,MetalPr,RuralHH,,5.9128075
BAU,2043,household consumption,MetalPr,UrbanHH,,8.146888
BAU,2043,output,,GenEqp,,28509.982
BAU,2043,production cost,,GenEqp,,1.0152321
BAU,2043,capital demand,,GenEqp,,325.11743
BAU,2043,labor demand,,GenEqp,,1197.2905
BAU,2043,CO2,,GenEqp,,108.00354
BAU,2043,energy demand,Coal,GenEqp,,153.5212
BAU,2043,energy demand,RefPet,GenEqp,,59.83152
BAU,2043,energy demand,ElecDist,GenEqp,,872.3383
BAU,2043,energy demand,GasDist,GenEqp,,905.60095
BAU,2043,domestic demand,,GenEqp,,28503.504
BAU,2043,commodity price,,GenEqp,,1.0152469
BAU,2043,investment,,GenEqp,,0.0
BAU,2043,government consumption,GenEqp,,,0.0
BAU,2043,household consumption,GenEqp,RuralHH,,0.0
BAU,2043,household consumption,GenEqp,UrbanHH,,847.7547
BAU,2043,output,,SpecEqp,,35141.953
BAU,2043,production cost,,SpecEqp,,1.0061032
BAU,2043,capital demand,,SpecEqp,,174.32384
BAU,2043,labor demand,,SpecEqp,,1380.8967
BAU,2043,CO2,,SpecEqp,,193.74721
BAU,2043,energy demand,Coal,SpecEqp,,876.5211
BAU,2043,energy demand,RefPet,SpecEqp,,1115.8273
BAU,2043,energy demand,ElecDist,SpecEqp,,504.47546
BAU,2043,energy demand,GasDist,SpecEqp,,487.84
BAU,2043,domestic demand,,SpecEqp,,35140.547
BAU,2043,commodity price,,SpecEqp,,1.0061057
BAU,2043,investment,,SpecEqp,,4939.821
BAU,2043,government consumption,SpecEqp,,,840.1811
BAU,2043,household consumption,SpecEqp,RuralHH,,62.398937
BAU,2043,household consumption,SpecEqp,UrbanHH,,80.60212
BAU,2043,output,,TransEqp,,30495.777
BAU,2043,production cost,,TransEqp,,1.0405293
BAU,2043,capital demand,,TransEqp,,565.6647
BAU,2043,labor demand,,TransEqp,,733.79736
BAU,2043,CO2,,TransEqp,,402.78458
BAU,2043,energy demand,Coal,TransEqp,,325.01584
BAU,2043,energy demand,RefPet,TransEqp,,648.4707
BAU,2043,energy demand,ElecDist,TransEqp,,881.3155
BAU,2043,energy demand,GasDist,TransEqp,,852.5547
BAU,2043,domestic demand,,TransEqp,,30488.307
BAU,2043,commodity price,,TransEqp,,1.0405298
BAU,2043,investment,,TransEqp,,205.54147
BAU,2043,government consumption,TransEqp,,,7.2319155
BAU,2043,household consumption,TransEqp,RuralHH,,107.395546
BAU,2043,household consumption,TransEqp,UrbanHH,,138.20569
BAU,2043,output,,ElecEqp,,40096.652
BAU,2043,production cost,,ElecEqp,,1.043742
BAU,2043,capital demand,,ElecEqp,,1399.5472
BAU,2043,labor demand,,ElecEqp,,2484.3923
BAU,2043,CO2,,ElecEqp,,133.47794
BAU,2043,energy demand,Coal,ElecEqp,,713.18097
BAU,2043,energy demand,RefPet,ElecEqp,,1261.9799
BAU,2043,energy demand,ElecDist,ElecEqp,,312.5126
BAU,2043,energy demand,GasDist,ElecEqp,,1236.0112
BAU,2043,domestic demand,,ElecEqp,,40091.83
BAU,2043,commodity price,,ElecEqp,,1.0437411
BAU,2043,investment,,ElecEqp,,4.3818045
BAU,2043,government consumption,ElecEqp,,,4.8064437
BAU,2043,household consumption,ElecEqp,RuralHH,,10803.954
BAU,2043,household consumption,ElecEqp,UrbanHH,,2323.621
BAU,2043,output,,ICTEqp,,30623.117
BAU,2043,production cost,,ICTEqp,,1.0947183
BAU,2043,capital demand,,ICTEqp,,579.86816
BAU,2043,labor demand,,ICTEqp,,2093.5818
BAU,2043,CO2,,ICTEqp,,441.87732
BAU,2043,energy demand,Coal,ICTEqp,,10.578363
BAU,2043,energy demand,RefPet,ICTEqp,,2426.0542
BAU,2043,energy demand,ElecDist,ICTEqp,,989.8204
BAU,2043,energy demand,GasDist,ICTEqp,,236.04556
BAU,2043,domestic demand,,ICTEqp,,30612.012
BAU,2043,commodity price,,ICTEqp,,1.094647
BAU,2043,investment,,ICTEqp,,3.621826
BAU,2043,government consumption,ICTEqp,,,4.5829225
BAU,2043,household consumption,ICTEqp,RuralHH,,318.87573
BAU,2043,household consumption,ICTEqp,UrbanHH,,193.6024
BAU,2043,output,,PrecInst,,29440.67
BAU,2043,production cost,,PrecInst,,1.0093311
BAU,2043,capital demand,,PrecInst,,1438.9784
BAU,2043,labor demand,,PrecInst,,4421.232
BAU,2043,CO2,,PrecInst,,90.191925
BAU,2043,energy demand,Coal,PrecInst,,110.6176
BAU,2043,energy demand,RefPet,PrecInst,,627.4866
BAU,2043,energy demand,ElecDist,PrecInst,,1165.4471
BAU,2043,energy demand,GasDist,PrecInst,,592.12756
BAU,2043,domestic demand,,PrecInst,,29431.48
BAU,2043,commodity price,,PrecInst,,1.0093589
BAU,2043,investment,,PrecInst,,1.6700147
BAU,2043,government consumption,PrecInst,,,0.0
BAU,2043,household consumption,PrecInst,RuralHH,,344.57593
BAU,2043,household consumption,PrecInst,UrbanHH,,968.3929
BAU,2043,output,,OthMfg,,28311.629
BAU,2043,production cost,,OthMfg,,1.0210098
BAU,2043,capital demand,,OthMfg,,149.21898
BAU,2043,labor demand,,OthMfg,,78.82806
BAU,2043,CO2,,OthMfg,,41.010017
BAU,2043,energy demand,Coal,OthMfg,,268.7276
BAU,2043,energy demand,RefPet,OthMfg,,1141.1151
BAU,2043,energy demand,ElecDist,OthMfg,,1398.9401
BAU,2043,energy demand,GasDist,OthMfg,,1554.5646
BAU,2043,domestic demand,,OthMfg,,28256.045
BAU,2043,commodity price,,OthMfg,,1.020977
BAU,2043,investment,,OthMfg,,3.190574
BAU,2043,government consumption,OthMfg,,,7.3704143
BAU,2043,household consumption,OthMfg,RuralHH,,3737.3647
BAU,2043,household consumption,OthMfg,UrbanHH,,945.7237
BAU,2043,output,,Waste,,30866.074
BAU,2043,production cost,,Waste,,1.0114856
BAU,2043,capital demand,,Waste,,106.777565
BAU,2043,labor demand,,Waste,,936.3498
BAU,2043,CO2,,Waste,,222.91557
BAU,2043,energy demand,Coal,Waste,,427.43152
BAU,2043,energy demand,RefPet,Waste,,730.9301
BAU,2043,energy demand,ElecDist,Waste,,355.98422
BAU,2043,energy demand,GasDist,Waste,,86.5171
BAU,2043,domestic demand,,Waste,,30816.695
BAU,2043,commodity price,,Waste,,1.0114743
BAU,2043,investment,,Waste,,0.0
BAU,2043,government consumption,Waste,,,0.0
BAU,2043,household consumption,Waste,RuralHH,,1564.107
BAU,2043,household consumption,Waste,UrbanHH,,2791.1348
BAU,2043,output,,MachRep,,30623.318
BAU,2043,production cost,,MachRep,,0.9604607
BAU,2043,capital demand,,MachRep,,386.54767
BAU,2043,labor demand,,MachRep,,3733.6956
BAU,2043,CO2,,MachRep,,40.049778
BAU,2043,energy demand,Coal,MachRep,,178.8791
BAU,2043,energy demand,RefPet,MachRep,,571.5737
BAU,2043,energy demand,ElecDist,MachRep,,571.99506
BAU,2043,energy demand,GasDist,MachRep,,225.28792
BAU,2043,domestic demand,,MachRep,,30553.01
BAU,2043,commodity price,,MachRep,,0.96036047
BAU,2043,investment,,MachRep,,0.0
BAU,2043,government consumption,MachRep,,,0.0
BAU,2043,household consumption,MachRep,RuralHH,,1095.6215
BAU,2043,household consumption,MachRep,UrbanHH,,730.70013
BAU,2043,output,,ElecDist,,48345.27
BAU,2043,production cost,,ElecDist,,0.8792739
BAU,2043,capital demand,,ElecDist,,669.8042
BAU,2043,labor demand,,ElecDist,,12615.984
BAU,2043,CO2,,ElecDist,,545.2742
BAU,2043,energy demand,Coal,ElecDist,,561.1805
BAU,2043,energy demand,RefPet,ElecDist,,510.72205
BAU,2043,energy demand,ElecDist,ElecDist,,723.8963
BAU,2043,energy demand,GasDist,ElecDist,,101.68885
BAU,2043,domestic demand,,ElecDist,,48251.555
BAU,2043,commodity price,,ElecDist,,0.8792089
BAU,2043,investment,,ElecDist,,40.612762
BAU,2043,government consumption,ElecDist,,,34.23543
BAU,2043,household consumption,ElecDist,RuralHH,,2874.7659
BAU,2043,household consumption,ElecDist,UrbanHH,,6585.613
BAU,2043,output,,GasDist,,32148.326
BAU,2043,production cost,,GasDist,,0.9894072
BAU,2043,capital demand,,GasDist,,305.63818
BAU,2043,labor demand,,GasDist,,1996.5775
BAU,2043,CO2,,GasDist,,1.6231942
BAU,2043,energy demand,Coal,GasDist,,1706.6946
BAU,2043,energy demand,RefPet,GasDist,,515.9463
BAU,2043,energy demand,ElecDist,GasDist,,1210.456
BAU,2043,energy demand,GasDist,GasDist,,891.2109
BAU,2043,domestic demand,,GasDist,,32131.533
BAU,2043,commodity price,,GasDist,,0.9895086
BAU,2043,investment,,GasDist,,1.8081084
BAU,2043,government consumption,GasDist,,,200.25996
BAU,2043,household consumption,GasDist,RuralHH,,2131.7708
BAU,2043,household consumption,GasDist,UrbanHH,,1702.459
BAU,2043,output,,WatDist,,35122.316
BAU,2043,production cost,,WatDist,,0.9584393
BAU,2043,capital demand,,WatDist,,2090.4949
BAU,2043,labor demand,,WatDist,,9817.194
BAU,2043,CO2,,WatDist,,190.59357
BAU,2043,energy demand,Coal,WatDist,,175.72969
BAU,2043,energy demand,RefPet,WatDist,,50.673576
BAU,2043,energy demand,ElecDist,WatDist,,1402.5259
BAU,2043,energy demand,GasDist,WatDist,,80.02101
BAU,2043,domestic demand,,WatDist,,35111.51
BAU,2043,commodity price,,WatDist,,0.9585726
BAU,2043,investment,,WatDist,,837.65045
BAU,2043,government consumption,WatDist,,,1797.7046
BAU,2043,household consumption,WatDist,RuralHH,,1734.2582
BAU,2043,household consumption,WatDist,UrbanHH,,107.15868
BAU,2043,output,,Constr,,32009.771
BAU,2043,production cost,,Constr,,1.0674108
BAU,2043,capital demand,,Constr,,1571.9368
BAU,2043,labor demand,,Constr,,1545.7577
BAU,2043,CO2,,Constr,,218.94392
BAU,2043,energy demand,Coal,Constr,,900.19763
BAU,2043,energy demand,RefPet,Constr,,1129.7
BAU,2043,energy demand,ElecDist,Constr,,2134.5576
BAU,2043,energy demand,GasDist,Constr,,361.59692
BAU,2043,domestic demand,,Constr,,31997.959
BAU,2043,commodity price,,Constr,,1.0674162
BAU,2043,investment,,Constr,,49.40482
BAU,2043,government consumption,Constr,,,239.6917
BAU,2043,household consumption,Constr,RuralHH,,5.881485
BAU,2043,household consumption,Constr,UrbanHH,,8.10373
BAU,2043,output,,WhRetTr,,30159.826
BAU,2043,production cost,,WhRetTr,,1.0988561
BAU,2043,capital demand,,WhRetTr,,525.6973
BAU,2043,labor demand,,WhRetTr,,591.8231
BAU,2043,CO2,,WhRetTr,,884.8069
BAU,2043,energy demand,Coal,WhRetTr,,120.95734
BAU,2043,energy demand,RefPet,WhRetTr,,1911.9636
BAU,2043,energy demand,ElecDist,WhRetTr,,1250.2896
BAU,2043,energy demand,GasDist,WhRetTr,,2019.0852
BAU,2043,domestic demand,,WhRetTr,,30156.53
BAU,2043,commodity price,,WhRetTr,,1.0987889
BAU,2043,investment,,WhRetTr,,669.50543
BAU,2043,government consumption,WhRetTr,,,15.979765
BAU,2043,household consumption,WhRetTr,RuralHH,,1343.8285
BAU,2043,household consumption,WhRetTr,UrbanHH,,1968.088
BAU,2043,output,,TranspSrv,,26675.762
BAU,2043,production cost,,TranspSrv,,1.0192993
BAU,2043,capital demand,,TranspSrv,,212.08682
BAU,2043,labor demand,,TranspSrv,,1036.7957
BAU,2043,CO2,,TranspSrv,,469.06073
BAU,2043,energy demand,Coal,TranspSrv,,649.2977
BAU,2043,energy demand,RefPet,TranspSrv,,805.65625
BAU,2043,energy demand,ElecDist,TranspSrv,,1508.3379
BAU,2043,energy demand,GasDist,TranspSrv,,621.281
BAU,2043,domestic demand,,TranspSrv,,26675.762
BAU,2043,commodity price,,TranspSrv,,1.0193499
BAU,2043,investment,,TranspSrv,,16.054972
BAU,2043,government consumption,TranspSrv,,,14.764358
BAU,2043,household consumption,TranspSrv,RuralHH,,123.17639
BAU,2043,household consumption,TranspSrv,UrbanHH,,172.89925
BAU,2043,output,,HotRest,,32067.438
BAU,2043,production cost,,HotRest,,0.985838
BAU,2043,capital demand,,HotRest,,607.5578
BAU,2043,labor demand,,HotRest,,3938.2134
BAU,2043,CO2,,HotRest,,191.36235
BAU,2043,energy demand,Coal,HotRest,,21.862434
BAU,2043,energy demand,RefPet,HotRest,,113.538475
BAU,2043,energy demand,ElecDist,HotRest,,889.4303
BAU,2043,energy demand,GasDist,HotRest,,1178.0212
BAU,2043,domestic demand,,HotRest,,32044.582
BAU,2043,commodity price,,HotRest,,0.9859215
BAU,2043,investment,,HotRest,,1691.4703
BAU,2043,government consumption,HotRest,,,361.2706
BAU,2043,household consumption,HotRest,RuralHH,,1386.8718
BAU,2043,household consumption,HotRest,UrbanHH,,36.190983
BAU,2043,output,,ICTServ,,30365.773
BAU,2043,production cost,,ICTServ,,0.9699362
BAU,2043,capital demand,,ICTServ,,16.245869
BAU,2043,labor demand,,ICTServ,,2665.1697
BAU,2043,CO2,,ICTServ,,176.14073
BAU,2043,energy demand,Coal,ICTServ,,530.14166
BAU,2043,energy demand,RefPet,ICTServ,,612.06683
BAU,2043,energy demand,ElecDist,ICTServ,,466.8169
BAU,2043,energy demand,GasDist,ICTServ,,945.42145
BAU,2043,domestic demand,,ICTServ,,30328.521
BAU,2043,commodity price,,ICTServ,,0.9699441
BAU,2043,investment,,ICTServ,,29.376982
BAU,2043,government consumption,ICTServ,,,737.0293
BAU,2043,household consumption,ICTServ,RuralHH,,100.971466
BAU,2043,household consumption,ICTServ,UrbanHH,,5306.266
BAU,2043,output,,Finance,,32129.47
BAU,2043,production cost,,Finance,,1.0455472
BAU,2043,capital demand,,Finance,,1028.8801
BAU,2043,labor demand,,Finance,,1356.727
BAU,2043,CO2,,Finance,,171.79149
BAU,2043,energy demand,Coal,Finance,,448.22253
BAU,2043,energy demand,RefPet,Finance,,1181.5823
BAU,2043,energy demand,ElecDist,Finance,,1418.3955
BAU,2043,energy demand,GasDist,Finance,,911.0145
BAU,2043,domestic demand,,Finance,,32101.469
BAU,2043,commodity price,,Finance,,1.0455439
BAU,2043,investment,,Finance,,963.16736
BAU,2043,government consumption,Finance,,,43.183403
BAU,2043,household consumption,Finance,RuralHH,,934.3038
BAU,2043,household consumption,Finance,UrbanHH,,1474.708
BAU,2043,output,,RealEst,,33603.113
BAU,2043,production cost,,RealEst,,0.9872881
BAU,2043,capital demand,,RealEst,,434.52005
BAU,2043,labor demand,,RealEst,,2580.3535
BAU,2043,CO2,,RealEst,,117.26167
BAU,2043,energy demand,Coal,RealEst,,305.92087
BAU,2043,energy demand,RefPet,RealEst,,328.6511
BAU,2043,energy demand,ElecDist,RealEst,,315.5549
BAU,2043,energy demand,GasDist,RealEst,,1176.4331
BAU,2043,domestic demand,,RealEst,,33545.07
BAU,2043,commodity price,,RealEst,,0.98738194
BAU,2043,investment,,RealEst,,3875.4397
BAU,2043,government consumption,RealEst,,,327.7111
BAU,2043,household consumption,RealEst,RuralHH,,5059.872
BAU,2043,household consumption,RealEst,UrbanHH,,8.760594
BAU,2043,output,,BusServe,,33788.25
BAU,2043,production cost,,BusServe,,0.9568642
BAU,2043,capital demand,,BusServe,,160.78004
BAU,2043,labor demand,,BusServe,,3550.61
BAU,2043,CO2,,BusServe,,175.33528
BAU,2043,energy demand,Coal,BusServe,,492.94952
BAU,2043,energy demand,RefPet,BusServe,,799.0888
BAU,2043,energy demand,ElecDist,BusServe,,708.90625
BAU,2043,energy demand,GasDist,BusServe,,1057.8828
BAU,2043,domestic demand,,BusServe,,33782.008
BAU,2043,commodity price,,BusServe,,0.95709276
BAU,2043,investment,,BusServe,,2051.3318
BAU,2043,government consumption,BusServe,,,2128.0833
BAU,2043,household consumption,BusServe,RuralHH,,970.7971
BAU,2043,household consumption,BusServe,UrbanHH,,1435.8872
BAU,2043,output,,ResTech,,31218.184
BAU,2043,production cost,,ResTech,,1.0016122
BAU,2043,capital demand,,ResTech,,21.821646
BAU,2043,labor demand,,ResTech,,234.74677
BAU,2043,CO2,,ResTech,,52.569973
BAU,2043,energy demand,Coal,ResTech,,35.866886
BAU,2043,energy demand,RefPet,ResTech,,658.36346
BAU,2043,energy demand,ElecDist,ResTech,,2069.53
BAU,2043,energy demand,GasDist,ResTech,,916.2594
BAU,2043,domestic demand,,ResTech,,31201.727
BAU,2043,commodity price,,ResTech,,1.0015961
BAU,2043,investment,,ResTech,,983.4865
BAU,2043,government consumption,ResTech,,,593.52954
BAU,2043,household consumption,ResTech,RuralHH,,5.0143905
BAU,2043,household consumption,ResTech,UrbanHH,,7.556735
BAU,2043,output,,EnvServ,,30899.502
BAU,2043,production cost,,EnvServ,,1.0207955
BAU,2043,capital demand,,EnvServ,,4.7470546
BAU,2043,labor demand,,EnvServ,,99.29603
BAU,2043,CO2,,EnvServ,,179.8561
BAU,2043,energy demand,Coal,EnvServ,,691.2612
BAU,2043,energy demand,RefPet,EnvServ,,1.174768
BAU,2043,energy demand,ElecDist,EnvServ,,1337.7126
BAU,2043,energy demand,GasDist,EnvServ,,235.75998
BAU,2043,domestic demand,,EnvServ,,30873.682
BAU,2043,commodity price,,EnvServ,,1.0207852
BAU,2043,investment,,EnvServ,,469.36713
BAU,2043,government consumption,EnvServ,,,78.63253
BAU,2043,household consumption,EnvServ,RuralHH,,918.8339
BAU,2043,household consumption,EnvServ,UrbanHH,,22.244043
BAU,2043,output,,ResServ,,28125.514
BAU,2043,production cost,,ResServ,,1.0265483
BAU,2043,capital demand,,ResServ,,367.79727
BAU,2043,labor demand,,ResServ,,621.9633
BAU,2043,CO2,,ResServ,,28.549273
BAU,2043,energy demand,Coal,ResServ,,31.230314
BAU,2043,energy demand,RefPet,ResServ,,238.88383
BAU,2043,energy demand,ElecDist,ResServ,,430.32797
BAU,2043,energy demand,GasDist,ResServ,,521.3305
BAU,2043,domestic demand,,ResServ,,28125.514
BAU,2043,commodity price,,ResServ,,1.0265616
BAU,2043,investment,,ResServ,,124.868416
BAU,2043,government consumption,ResServ,,,87.96382
BAU,2043,household consumption,ResServ,RuralHH,,210.37503
BAU,2043,household consumption,ResServ,UrbanHH,,107.43454
BAU,2043,output,,Education,,27810.654
BAU,2043,production cost,,Education,,1.0801742
BAU,2043,capital demand,,Education,,1114.2223
BAU,2043,labor demand,,Education,,72.29812
BAU,2043,CO2,,Education,,160.24307
BAU,2043,energy demand,Coal,Education,,562.8701
BAU,2043,energy demand,RefPet,Education,,450.64066
BAU,2043,energy demand,ElecDist,Education,,327.529
BAU,2043,energy demand,GasDist,Education,,202.30913
BAU,2043,domestic demand,,Education,,27810.654
BAU,2043,commodity price,,Education,,1.0801066
BAU,2043,investment,,Education,,10.188877
BAU,2043,government consumption,Education,,,74.31389
BAU,2043,household consumption,Education,RuralHH,,2849.2297
BAU,2043,household consumption,Education,UrbanHH,,287.30557
BAU,2043,output,,Health,,25421.81
BAU,2043,production cost,,Health,,1.0158309
BAU,2043,capital demand,,Health,,26.177483
BAU,2043,labor demand,,Health,,378.57242
BAU,2043,CO2,,Health,,41.707134
BAU,2043,energy demand,Coal,Health,,8.379599
BAU,2043,energy demand,RefPet,Health,,432.57016
BAU,2043,energy demand,ElecDist,Health,,37.525787
BAU,2043,energy demand,GasDist,Health,,1025.6146
BAU,2043,domestic demand,,Health,,25414.043
BAU,2043,commodity price,,Health,,1.0158889
BAU,2043,investment,,Health,,34.17726
BAU,2043,government consumption,Health,,,69.13508
BAU,2043,household consumption,Health,RuralHH,,182.92215
BAU,2043,household consumption,Health,UrbanHH,,1038.8011
BAU,2043,output,,RecEnt,,27369.785
BAU,2043,production cost,,RecEnt,,1.0135251
BAU,2043,capital demand,,RecEnt,,36.76913
BAU,2043,labor demand,,RecEnt,,705.93726
BAU,2043,CO2,,RecEnt,,251.93407
BAU,2043,energy demand,Coal,RecEnt,,864.5726
BAU,2043,energy demand,RefPet,RecEnt,,451.0324
BAU,2043,energy demand,ElecDist,RecEnt,,1134.0
BAU,2043,energy demand,GasDist,RecEnt,,814.1658
BAU,2043,domestic demand,,RecEnt,,27364.525
BAU,2043,commodity price,,RecEnt,,1.0135313
BAU,2043,investment,,RecEnt,,225.04776
BAU,2043,government consumption,RecEnt,,,237.5859
BAU,2043,household consumption,RecEnt,RuralHH,,376.60596
BAU,2043,household consumption,RecEnt,UrbanHH,,522.7424
BAU,2043,output,,PubAdm,,26763.484
BAU,2043,production cost,,PubAdm,,1.0247134
BAU,2043,capital demand,,PubAdm,,48.44349
BAU,2043,labor demand,,PubAdm,,75.648155
BAU,2043,CO2,,PubAdm,,87.341965
BAU,2043,energy demand,Coal,PubAdm,,161.48637
BAU,2043,energy demand,RefPet,PubAdm,,923.87695
