Scenario,year,variable,sector,sector2,subsector,labor,qualifier,value,solvestat
BAU,2050,ECO2,Gas,,,,ECO2,0.018030647,1
BAU,2050,ECO2,AgriPr,,,,ECO2,1.40727728,1
BAU,2050,ECO2,FrsPr,,,,ECO2,0.201734853,1
BAU,2050,ECO2,AnimPr,,,,ECO2,0.116090784,1
BAU,2050,ECO2,FshPr,,,,ECO2,0.217672565,1
BAU,2050,ECO2,OthAgri,,,,ECO2,0.092934528,1
BAU,2050,ECO2,Mine,,,,ECO2,0.170204167,1
BAU,2050,ECO2,PapMfg,,,,ECO2,0.048311507,1
BAU,2050,ECO2,CheMfg,,,,ECO2,1.625911067,1
BAU,2050,ECO2,CMMfg,,,,ECO2,1.635523014,1
BAU,2050,ECO2,IST,,,,ECO2,0.001072697,1
BAU,2050,ECO2,NFM,,,,ECO2,0.032207894,1
BAU,2050,ECO2,MetalPr,,,,ECO2,0.697851693,1
BAU,2050,ECO2,GenEqp,,,,ECO2,0.48730097,1
BAU,2050,ECO2,TransEqp,,,,ECO2,0.221371294,1
BAU,2050,ECO2,ElecEqp,,,,ECO2,0.15327148,1
BAU,2050,ECO2,Biofuel,,,,ECO2,0.001426316,1
BAU,2050,ECO2,OthMfg,,,,ECO2,3.29829492,1
BAU,2050,ECO2,Constr,,,,ECO2,2.303864297,1
BAU,2050,ECO2,AirTran,,,,ECO2,2.950733271,1
BAU,2050,ECO2,OthTran,,,,ECO2,9.204378318,1
BAU,2050,ECO2,RD,,,,ECO2,0.917608179,1
BAU,2050,ECO2,Service,,,,ECO2,5.634649112,1
BAU,2050,ECO2,fd,,,,ECO2,1.711397307,1
BAU,2050,ECO2,Elec,,,,ECO2,0.117849369,1
BAU,2050,ECO2,Coal,,,,ECO2,0.00643798,1
BAU,2050,ECO2,Oilgas,,,,ECO2,0.037942289,1
BAU,2050,ECO2,Roil,,,,ECO2,0.042191787,1
BAU,2050,ECO2,Gas,,,,ECO2,0.501884397,1
BAU,2050,ECO2,AgriPr,,,,ECO2,0.000234054,1
BAU,2050,ECO2,FrsPr,,,,ECO2,0.000195042,1
BAU,2050,ECO2,AnimPr,,,,ECO2,0.000046629,1
BAU,2050,ECO2,FshPr,,,,ECO2,0.00068497,1
BAU,2050,ECO2,OthAgri,,,,ECO2,0.000483412,1
BAU,2050,ECO2,Mine,,,,ECO2,0.003686772,1
BAU,2050,ECO2,PapMfg,,,,ECO2,0.003098764,1
BAU,2050,ECO2,CheMfg,,,,ECO2,1.42658134,1
BAU,2050,ECO2,CMMfg,,,,ECO2,0.054812826,1
BAU,2050,ECO2,IST,,,,ECO2,0.000346754,1
BAU,2050,ECO2,NFM,,,,ECO2,0.002318657,1
BAU,2050,ECO2,MetalPr,,,,ECO2,0.114821184,1
BAU,2050,ECO2,GenEqp,,,,ECO2,0.094592606,1
BAU,2050,ECO2,TransEqp,,,,ECO2,0.010659908,1
BAU,2050,ECO2,ElecEqp,,,,ECO2,0.008954782,1
BAU,2050,ECO2,Biofuel,,,,ECO2,0.000000662,1
BAU,2050,ECO2,OthMfg,,,,ECO2,0.197977724,1
BAU,2050,ECO2,Constr,,,,ECO2,0.002266268,1
BAU,2050,ECO2,AirTran,,,,ECO2,0.003338203,1
BAU,2050,ECO2,OthTran,,,,ECO2,1.255242305,1
BAU,2050,ECO2,RD,,,,ECO2,0.008742725,1
BAU,2050,ECO2,Service,,,,ECO2,0.664628937,1
BAU,2050,ECO2,fd,,,,ECO2,2.29183654,1
BAU,2050,total employment,,,,Labor,total employment,2.20E+05,1
BAU,2050,aggregated wage,,,,Labor,aggregated wage,0.922942854,1
BAU,2050,GDP,,,,,GDP,2.60E+06,1
BAU,2050,TFP,,,,,TFP,6.38547729,1
BAU,2050,Welfare,,,,,Welfare,2.59E+06,1
BAU,2050,clim0,,,,,clim0,1,1
BAU,2050,tclim,,,,,tclim,242.5390518,1
BAU,2050,pco2,,,,,carbon price,0.00001,1
